node_id,candidate_group,ml_score,ris_score,fair_ris_score,candidate_group_shortfall_ratio,dynamic_shortfall_bonus,shortfall_weighted_fair_ris_score,fairness_bonus,weak_group_bonus,community_diversity_bonus,cluster_diversity_bonus,cluster_coverage_bonus,protected_group_coverage_bonus,spread_proxy_score,under_served_group_bonus,over_served_group_penalty,parity_adjusted_score,base_combined_score,target_deficit_adjusted_score,combined_score,score_normalization
466,sun_village,0.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.0,0.0,0.0,1.0583732057416269,1.0583732057416269,1.0583732057416269,1.0583732057416269,per_group
467,sun_village,0.21754338789908712,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.21754338789908712,0.0,0.0,1.1018818833214443,1.1018818833214443,1.1018818833214443,1.1018818833214443,per_group
468,sun_village,0.23022671014740378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.23022671014740378,0.0,0.0,0.17108521443777422,0.17108521443777422,0.17108521443777422,0.17108521443777422,per_group
469,sun_village,0.16142991706294993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.16142991706294993,0.0,0.0,0.15732585582088343,0.15732585582088343,0.15732585582088343,0.15732585582088343,per_group
47,lancaster,0.22549216821376158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22549216821376158,0.0,0.0,0.04509843364275232,0.04509843364275232,0.04509843364275232,0.04509843364275232,per_group
470,sun_village,0.08330119046185595,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.08330119046185595,0.0,0.0,1.0750334438339981,1.0750334438339981,1.0750334438339981,1.0750334438339981,per_group
471,sun_village,0.15730145564042544,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.15730145564042544,0.0,0.0,2.0231668302030457,2.0231668302030457,2.0231668302030457,2.0231668302030457,per_group
472,sun_village,0.15273126720724942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.15273126720724942,0.0,0.0,0.15558612584974335,0.15558612584974335,0.15558612584974335,0.15558612584974335,per_group
473,sun_village,0.10901063753216357,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.10901063753216357,0.0,0.0,2.013508666581393,2.013508666581393,2.013508666581393,2.013508666581393,per_group
474,sun_village,0.017271782686325607,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.017271782686325607,0.0,0.0,1.061827562278892,1.061827562278892,1.061827562278892,1.061827562278892,per_group
475,sun_village,0.016488723535172518,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.016488723535172518,0.0,0.0,2.9283376171153277,2.9283376171153277,2.9283376171153277,2.9283376171153277,per_group
476,sun_village,0.132495213731086,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.132495213731086,0.0,0.0,2.0182055818211775,2.0182055818211775,2.0182055818211775,2.0182055818211775,per_group
477,sun_village,0.0421981706054801,0.6666666666666667,0.6666666666666667,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.0421981706054801,0.0,0.0,2.0001461731960566,2.0001461731960566,2.0001461731960566,2.0001461731960566,per_group
478,sun_village,0.08942621121114026,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.12503987240829345,0.08942621121114026,0.0,0.0,1.0762584479838548,1.0762584479838548,1.0762584479838548,1.0762584479838548,per_group
479,littlerock,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.5999999999999999,1.5999999999999999,1.5999999999999999,1.5999999999999999,per_group
48,lancaster,0.1122410469480247,0.2,0.19999999999999998,0.0,0.0,0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.1122410469480247,0.0,0.0,0.582448209389605,0.582448209389605,0.582448209389605,0.582448209389605,per_group
480,littlerock,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.8,3.8,3.8,3.8,per_group
481,acton,1.0,0.33333333333333337,0.33333333333333337,0.0,0.0,0.33333333333333337,1.0,1.0,1.0,0.0,0.0,0.17398869073510223,1.0,0.0,0.0,2.9073220240684354,2.9073220240684354,2.9073220240684354,2.9073220240684354,per_group
