node_id,ml_score,ris_score,fair_ris_score,fairness_bonus,community_diversity_bonus,combined_score
407,0.09371551193291798,0.0,0.0,0.0,0.0,0.09371551193291798
408,0.08986692668868443,0.0,0.0,0.0,0.0,0.08986692668868443
409,0.11086784474933928,0.0,0.0,0.0,0.16666666666666666,0.1442011780826726
41,0.16928206774683546,0.0,0.0,0.0,0.16666666666666666,0.2026154010801688
410,0.11076073176597373,0.0,0.0,0.0,0.0,0.11076073176597373
411,0.288632551942807,0.0,0.0,0.0,0.3333333333333333,0.35529921860947367
412,0.15227158087382692,0.0,0.0,0.0,0.0,0.15227158087382692
413,0.11400137207006118,0.0,0.0,0.0,0.0,0.11400137207006118
414,0.1640957516037314,0.0,0.0,0.0,0.0,0.1640957516037314
415,0.16374574417867516,0.0,0.0,0.0,0.0,0.16374574417867516
416,0.14805636994020616,0.0,0.0,0.0,0.0,0.14805636994020616
417,0.035818975435173074,0.0,0.0,0.0,0.0,0.035818975435173074
418,0.12368659103361154,0.0,0.0,0.0,0.0,0.12368659103361154
419,0.0882147089202708,0.0,0.0,0.0,0.0,0.0882147089202708
42,0.07729587917844499,0.0,0.0,0.0,0.0,0.07729587917844499
420,0.11553340277037492,0.5,0.32903920787497926,0.0,0.0,0.7800530067078646
